# SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,OnlineOrderFlag,CustomerID,ContactID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,TotalDue,salesreasonId
53527,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,10,319,285,6,445,445,5,98236.5415,
53528,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,190,504,285,6,475,475,5,5198.5822,
53529,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,701,277,285,6,558,558,5,22.176,
53530,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,90,254,277,5,764,764,5,102304.6674,
53531,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,187,503,276,4,1020,1020,5,51710.7963,
53532,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,51,532,290,9,407,407,5,2899.604,
53533,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,509,13,281,4,1072,1072,5,37341.333,
53534,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,216,127,277,2,778,778,5,16232.8901,
53535,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,154,168,285,6,469,469,5,156203.7767,
53536,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,118,516,285,6,463,463,5,57344.8785,
53537,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,557,19,277,2,815,815,5,2457.1918,
53538,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,311,243,281,4,1039,1039,5,27505.5844,
53539,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,59,350,281,4,997,997,5,26409.8273,
53540,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,477,310,279,5,961,961,5,11525.5138,
53541,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,249,878,290,9,418,418,5,43433.6175,
53542,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,613,811,278,6,545,545,5,7767.638,
53543,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,551,11,285,6,537,537,5,64.0096,
53544,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,630,394,285,6,547,547,5,2055.8861,
53545,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,550,577,285,6,536,536,5,4641.6071,
53546,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,624,396,281,4,1094,1094,5,45235.0309,
53547,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,379,464,287,1,874,874,5,5889.1081,
53548,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,418,191,275,3,606,606,5,44670.2455,
53549,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,382,463,275,4,602,602,5,1170.5376,
53550,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,649,543,276,4,1098,1098,5,14197.3108,
53551,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,627,395,279,5,980,980,5,41213.4313,
53552,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,23,362,281,4,991,991,5,9742.581,
53553,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,228,438,278,6,483,483,5,505.3304,
53554,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,195,193,288,9,415,415,5,4544.1803,
53555,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,483,308,290,9,431,431,5,1322.9188,
53556,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,53,352,277,2,759,759,5,5402.027,
53557,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,285,59,290,9,420,420,5,545.275,
53558,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,587,298,285,6,543,543,5,1665.4728,
53559,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,553,576,286,7,705,705,5,502.0217,
53560,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,539,479,277,2,813,813,5,77718.1992,
53561,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,544,9,275,3,618,618,5,64991.8666,
53562,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,16,71,282,10,635,635,5,107959.4154,
53563,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,170,262,279,5,926,926,5,108454.9791,
53564,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,636,392,277,2,823,823,5,3.0365,
53565,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,267,872,290,9,419,419,5,43973.1238,
53566,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,15,167,290,9,405,405,5,84825.8951,
53567,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,179,77,277,2,773,773,5,42545.3665,
53568,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,171,106,279,5,927,927,5,3474.8248,
53569,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,55,496,287,1,838,838,5,37163.0314,
53570,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,54,533,277,2,760,760,5,84412.1046,
53571,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,163,185,287,1,850,850,5,73461.9369,
53572,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,372,829,278,6,507,507,5,3489.8988,
53573,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,502,825,282,10,662,662,5,157212.8539,
53574,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,268,149,282,10,649,649,5,1473.3136,
53575,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,44,355,279,5,912,912,5,2896.4012,
53576,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,542,478,280,1,891,891,5,58669.702,
53577,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,52,497,282,10,637,637,5,64276.4202,
53578,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,438,49,276,1,1061,1061,5,13416.7824,
53579,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,33,526,290,9,406,406,5,1696.5722,
53580,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,648,388,281,4,1097,1097,5,48389.8563,
53581,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,428,435,289,8,738,738,5,5657.0479,
53582,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,223,434,276,3,1026,1026,5,14209.6723,
53583,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,75,249,275,4,567,567,5,68702.1769,
53584,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,20,363,283,1,835,835,5,4951.8986,
53585,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,126,213,277,2,768,768,5,3398.7127,
53586,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,674,551,276,4,1102,1102,5,3433.0659,
53587,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,543,579,275,3,617,617,5,2911.0777,
53588,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,69,247,288,9,408,408,5,74.8767,
53589,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,25,101,276,4,993,993,5,1462.3422,
53590,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,454,285,275,3,610,610,5,90479.3047,
53591,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,39,528,275,3,563,563,5,1353.3076,
53592,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,112,514,275,4,572,572,5,6900.9643,
53593,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,104,220,289,8,720,720,5,1363.5317,
53594,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,555,30,288,9,435,435,5,1465.5146,
53595,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,368,231,279,5,948,948,5,8884.7005,
53596,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,6,177,276,4,989,989,5,66.2255,
53597,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,460,287,285,6,520,520,5,2708.1336,
53598,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,277,330,276,4,1035,1035,5,5117.1228,
53599,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,201,80,275,4,581,581,5,2219.4279,
53600,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,262,421,285,6,487,487,5,4989.8566,
53601,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,151,118,276,4,1014,1014,5,709.346,
53602,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,165,108,275,4,577,577,5,933.9157,
53603,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,604,808,287,1,898,898,5,11644.4954,
53604,2,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,104,220,289,8,720,720,5,2248.95,
53605,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,308,242,283,1,867,867,5,99969.3418,
53606,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,61,494,276,4,999,999,5,61689.0389,
53607,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,5,368,281,4,988,988,5,20402.1159,
53608,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,14,365,289,8,715,715,5,2310.5661,
53609,2,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,14,365,289,8,715,715,5,3523.5513,
53610,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,113,846,281,4,1006,1006,5,1093.5347,
53611,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,695,174,275,3,634,634,5,2311.8449,
53612,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,400,410,275,3,604,604,5,2217.0535,
53613,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,109,848,287,1,844,844,5,56870.5339,
53614,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,21,522,275,4,561,561,5,81754.4665,
53615,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,464,860,289,8,740,740,5,36385.9292,
53616,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,3,176,275,4,559,559,5,92196.9738,
53617,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,470,858,283,1,885,885,5,215.9137,
53618,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,351,32,268,5,947,947,5,5543.395,
53619,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,616,812,290,9,438,438,5,1365.9625,
53620,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,576,4,277,2,818,818,5,1644.7019,
53621,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,490,821,275,4,614,614,5,142942.0068,
53622,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,602,182,279,5,976,976,5,43.0437,
53623,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,235,430,287,1,858,858,5,10222.7512,
53624,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,466,289,282,10,660,660,5,1555.1007,
53625,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,0,98,222,279,5,918,918,5,2992.111,
53626,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,11498,9206,,6,19062,19062,1,8.7848,10
53627,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,16626,14151,,9,24021,24021,1,40.432,1
53628,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,11605,14465,,8,24336,24336,1,2535.964,2
53629,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,11218,10950,,1,20818,20818,1,2.5305,1
53630,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,28267,9599,,4,19458,19458,1,71.2394,1
53631,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,12107,5163,,6,14998,14998,1,35.6584,10
53632,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,11331,11726,,6,21596,21596,1,109.9807,1
53633,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,23473,13804,,1,23674,23674,1,146.9098,1
53634,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,16964,12477,,6,22347,22347,1,79.0959,1
53635,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,17026,4371,,6,14206,14206,1,71.7919,10
53636,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,23354,5857,,4,15692,15692,1,77.3169,1
53637,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,21445,8489,,1,18342,18342,1,125.3844,1
53638,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,19728,3025,,1,12856,12856,1,132.5779,1
53639,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,19747,12308,,4,22178,22178,1,164.0594,1
53640,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,20497,11999,,4,21869,21869,1,77.339,6
53641,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,18816,11324,,1,21194,21194,1,164.0594,1
53642,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,16381,11151,,1,21021,21021,1,5.514,1
53643,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,16746,18418,,1,28309,28309,1,71.2394,1
53644,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,28080,1612,,6,11432,11432,1,44.1779,1
53645,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,26365,19374,,7,29279,29279,1,69.5929,1
53646,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,28877,10192,,10,20056,20056,1,14.3429,1
53647,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,11377,705,,8,29177,29177,1,92.7869,1
53648,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,15671,13652,,10,23522,23522,1,8.0444,1
53649,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,13363,10116,,1,19980,19980,1,79.5269,1
53650,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,20666,10514,,4,20381,20381,1,1895.0419,1
53651,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,12102,12914,,4,22784,22784,1,2569.0366,1
53652,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,27801,19772,,8,29678,29678,1,858.9607,
53653,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,18692,3193,,9,13026,13026,1,2715.3497,1
53654,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,18723,11588,,9,21458,21458,1,1879.594,2
53655,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,20812,3179,,9,13012,13012,1,606.6229,1
53656,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,11908,12048,,9,21918,21918,1,2563.589,2
53657,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,25148,5764,,4,15599,15599,1,1381.0732,
53658,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,21747,18305,,4,28196,28196,1,596.689,
53659,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,14734,14883,,1,24758,24758,1,1276.8054,
53660,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,19724,14517,,1,24388,24388,1,1276.8054,
53661,1,2003-09-01 0:00:00,2003-09-13 0:00:00,2003-09-08 0:00:00,1,25681,13279,,8,23149,23149,1,2649.8453,1
53662,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,23416,19780,,9,29686,29686,1,1276.8054,
53663,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,12291,15081,,8,24957,24957,1,2683.9787,2
53664,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,12305,14386,,10,24256,24256,1,2563.589,2
53665,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,24537,18938,,10,28839,28839,1,2775.0086,1
53666,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,11176,15194,,6,25073,25073,1,132.6,6
53667,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,11071,13027,,9,22897,22897,1,30.1444,1
53668,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,19590,15953,,9,25839,25839,1,35.6694,10
53669,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,16486,14702,,9,24576,24576,1,85.0519,1
53670,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,18211,12132,,9,22002,22002,1,62.9519,10
53671,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,21563,6757,,9,16599,16599,1,44.189,1
53672,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,14683,15335,,9,25216,25216,1,20.9619,1
53673,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,27364,2398,,9,12223,12223,1,87.2729,1
53674,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,18733,12019,,9,21889,21889,1,2.5305,1
53675,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,18325,11476,,9,21346,21346,1,42.9624,1
53676,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,15688,13691,,7,23561,23561,1,1879.594,2
53677,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,19503,7768,,7,17621,17621,1,672.9008,1
53678,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,27309,16364,,8,26250,26250,1,2715.3497,1
53679,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,12321,4187,,7,14022,14022,1,2754.0136,1
53680,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,13766,10265,,7,20130,20130,1,905.5254,1
53681,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,27036,17095,,1,26982,26982,1,8.0444,1
53682,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,11253,16212,,6,26098,26098,1,70.6869,1
53683,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,13756,9613,,6,19472,19472,1,64.6094,1
53684,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,11142,12942,,6,22812,22812,1,77.3169,1
53685,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,22743,7987,,1,17840,17840,1,72.8748,1
53686,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,14632,5475,,6,15310,15310,1,11.039,1
53687,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,18812,16045,,6,25931,25931,1,77.339,6
53688,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,28239,13774,,6,23644,23644,1,8.0444,1
53689,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,20694,17730,,6,27618,27618,1,162.4019,10
53690,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,14993,14144,,10,24014,24014,1,82.8529,1
53691,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,13302,13545,,4,23415,23415,1,62.9519,10
53692,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,12505,3673,,10,13508,13508,1,40.432,1
53693,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,22317,2727,,8,12556,12556,1,15.4479,1
53694,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,11551,19179,,7,29080,29080,1,59.659,4
53695,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,26411,15995,,10,25881,25881,1,65.1729,1
53696,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,15450,10914,,7,20782,20782,1,35.6584,10
53697,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,16320,18974,,7,28875,28875,1,54.6754,1
53698,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,18624,9501,,7,19360,19360,1,33.139,4
53699,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,26909,19093,,7,28994,28994,1,86.1458,1
53700,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,12066,12880,,4,22750,22750,1,38.675,4
53701,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,11864,11124,,1,20994,20994,1,44.189,1
53702,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,14736,15176,,1,25055,25055,1,94.4554,1
53703,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,16771,3931,,6,13766,13766,1,24.2879,1
53704,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,16096,1807,,6,11627,11627,1,89.4608,1
53705,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,16897,2914,,4,12743,12743,1,1949.1869,1
53706,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,13917,16618,,4,26504,26504,1,927.6033,2
53707,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,12164,5305,,4,15140,15140,1,2574.639,
53708,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,11538,10643,,4,20510,20510,1,2560.2519,2
53709,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,28948,16700,,9,26586,26586,1,2673.0613,
53710,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,18735,5332,,9,15167,15167,1,2699.9018,2
53711,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,16654,1826,,6,11646,11646,1,830.2307,1
53712,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,11462,1593,,9,11413,11413,1,2566.1194,1
53713,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,11894,6473,,9,16310,16310,1,2646.4419,1
53714,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,16360,17276,,1,27163,27163,1,612.1369,10
53715,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,21810,17254,,4,27141,27141,1,622.0708,1
53716,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,22346,7764,,4,17617,17617,1,635.3529,
53717,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,21756,9177,,4,19033,19033,1,612.1369,10
53718,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,19683,3877,,1,13712,13712,1,1263.5233,2
53719,1,2003-09-02 0:00:00,2003-09-14 0:00:00,2003-09-09 0:00:00,1,22481,18503,,8,28394,28394,1,623.7504,2
53720,1,2003-09-03 0:00:00,2003-09-15 0:00:00,2003-09-10 0:00:00,1,18489,16268,,9,26154,26154,1,2765.6272,1
53721,1,2003-09-03 0:00:00,2003-09-15 0:00:00,2003-09-10 0:00:00,1,11568,6317,,10,16152,16152,1,2563.589,2
53722,1,2003-09-03 0:00:00,2003-09-15 0:00:00,2003-09-10 0:00:00,1,17077,19331,,9,29235,29235,1,97.7483,1
53723,1,2003-09-03 0:00:00,2003-09-15 0:00:00,2003-09-10 0:00:00,1,15465,5558,,9,15393,15393,1,33.139,4
53724,1,2003-09-03 0:00:00,2003-09-15 0:00:00,2003-09-10 0:00:00,1,21961,18152,,9,28042,28042,1,46.7194,1
53725,1,2003-09-03 0:00:00,2003-09-15 0:00:00,2003-09-10 0:00:00,1,26139,19466,,9,29372,29372,1,38.0894,1
53726,1,2003-09-03 0:00:00,2003-09-15 0:00:00,2003-09-10 0:00:00,1,27720,8928,,9,18782,18782,1,44.1779,1
53727,1,2003-09-03 0:00:00,2003-09-15 0:00:00,2003-09-10 0:00:00,1,21375,16154,,9,26040,26040,1,44.1779,1
53728,1,2003-09-03 0:00:00,2003-09-15 0:00:00,2003-09-10 0:00:00,1,28216,6332,,9,16167,16167,1,8.0444,1
